Time,Untitled
2018/12/07 17:46:13.799,0.035678
2018/12/07 17:46:13.981,0.137874
2018/12/07 17:46:14.175,0.214521
2018/12/07 17:46:14.351,0.438075
2018/12/07 17:46:14.565,0.639274
2018/12/07 17:46:14.734,0.632887
2018/12/07 17:46:14.925,0.645661
2018/12/07 17:46:15.092,0.744664
2018/12/07 17:46:15.284,0.728696
2018/12/07 17:46:15.446,0.798956
2018/12/07 17:46:15.626,0.744664
2018/12/07 17:46:15.825,0.760632
2018/12/07 17:46:16.016,0.763826
2018/12/07 17:46:16.197,0.773407
2018/12/07 17:46:16.390,0.81173
2018/12/07 17:46:16.566,0.7766
2018/12/07 17:46:16.770,0.728696
2018/12/07 17:46:16.957,0.70634
2018/12/07 17:46:17.152,0.728696
2018/12/07 17:46:17.338,0.786181
2018/12/07 17:46:17.533,0.837279
2018/12/07 17:46:17.725,0.802149
2018/12/07 17:46:17.909,0.779794
2018/12/07 17:46:18.085,0.850054
2018/12/07 17:46:18.286,0.936282
2018/12/07 17:46:18.477,0.980992
2018/12/07 17:46:18.679,1.086382
2018/12/07 17:46:18.874,1.156642
2018/12/07 17:46:19.071,1.284387
2018/12/07 17:46:19.263,1.262032
2018/12/07 17:46:19.462,1.377003
2018/12/07 17:46:19.664,1.361034
2018/12/07 17:46:19.858,1.412133
2018/12/07 17:46:20.046,1.399358
2018/12/07 17:46:20.234,1.444069
2018/12/07 17:46:20.437,1.450456
2018/12/07 17:46:20.619,1.428101
2018/12/07 17:46:20.813,1.377003
2018/12/07 17:46:21.013,1.479199
2018/12/07 17:46:21.203,1.456843
2018/12/07 17:46:21.405,1.507941
2018/12/07 17:46:21.601,1.520716
2018/12/07 17:46:21.800,1.606944
2018/12/07 17:46:21.982,1.56862
2018/12/07 17:46:22.192,1.680397
2018/12/07 17:46:22.389,1.741076
2018/12/07 17:46:22.571,1.977405
2018/12/07 17:46:22.771,1.935888
2018/12/07 17:46:22.960,2.009341
2018/12/07 17:46:23.152,2.006148
2018/12/07 17:46:23.350,2.054052
2018/12/07 17:46:23.548,2.041278
2018/12/07 17:46:23.728,2.044471
2018/12/07 17:46:23.917,2.066827
2018/12/07 17:46:24.112,2.169023
2018/12/07 17:46:24.304,2.184991
2018/12/07 17:46:24.517,2.197765
2018/12/07 17:46:24.735,2.095569
2018/12/07 17:46:24.928,2.178604
2018/12/07 17:46:25.124,2.121118
2018/12/07 17:46:25.328,2.162636
2018/12/07 17:46:25.529,2.124312
2018/12/07 17:46:25.743,2.076408
2018/12/07 17:46:25.928,1.903952
2018/12/07 17:46:26.113,1.731496
2018/12/07 17:46:26.308,1.887983
2018/12/07 17:46:26.512,1.817724
2018/12/07 17:46:26.705,1.843273
2018/12/07 17:46:26.889,2.306349
2018/12/07 17:46:27.080,2.066827
2018/12/07 17:46:27.248,1.887983
2018/12/07 17:46:27.437,1.932694
2018/12/07 17:46:27.628,2.705553
2018/12/07 17:46:27.813,2.009341
2018/12/07 17:46:28.006,2.568227
2018/12/07 17:46:28.208,2.111537
2018/12/07 17:46:28.403,2.274413
2018/12/07 17:46:28.607,2.389383
2018/12/07 17:46:28.802,2.127506
2018/12/07 17:46:29.001,2.74707
2018/12/07 17:46:29.211,2.172216
2018/12/07 17:46:29.415,2.549065
2018/12/07 17:46:29.614,2.363834
2018/12/07 17:46:29.814,2.242476
2018/12/07 17:46:30.003,2.833298
2018/12/07 17:46:30.185,2.261638
2018/12/07 17:46:30.397,2.913139
2018/12/07 17:46:30.600,2.268025
2018/12/07 17:46:30.792,2.520322
2018/12/07 17:46:30.982,2.71194
2018/12/07 17:46:31.164,2.2808
2018/12/07 17:46:31.371,2.810942
2018/12/07 17:46:31.564,2.450062
2018/12/07 17:46:31.762,2.293574
2018/12/07 17:46:31.957,2.779006
2018/12/07 17:46:32.160,2.462837
2018/12/07 17:46:32.350,2.363834
2018/12/07 17:46:32.561,2.807749
2018/12/07 17:46:32.781,2.533097
2018/12/07 17:46:32.984,2.357447
2018/12/07 17:46:33.204,2.683197
2018/12/07 17:46:33.386,2.779006
2018/12/07 17:46:33.595,2.587388
2018/12/07 17:46:33.796,2.4309
2018/12/07 17:46:33.984,3.14308
2018/12/07 17:46:34.193,2.533097
2018/12/07 17:46:34.394,2.478805
2018/12/07 17:46:34.568,3.104756
2018/12/07 17:46:34.773,2.507548
2018/12/07 17:46:34.988,2.708746
2018/12/07 17:46:35.177,2.906751
2018/12/07 17:46:35.384,2.529903
2018/12/07 17:46:35.579,3.232502
2018/12/07 17:46:35.801,2.612937
2018/12/07 17:46:36.003,2.724714
2018/12/07 17:46:36.174,3.127112
2018/12/07 17:46:36.364,2.558646
2018/12/07 17:46:36.563,2.941881
2018/12/07 17:46:36.771,2.71194
2018/12/07 17:46:36.962,2.596969
2018/12/07 17:46:37.160,2.753457
2018/12/07 17:46:37.365,2.488386
2018/12/07 17:46:37.575,2.481999
2018/12/07 17:46:37.792,3.015335
2018/12/07 17:46:38.009,2.520322
2018/12/07 17:46:38.206,2.539484
2018/12/07 17:46:38.414,3.088788
2018/12/07 17:46:38.603,2.609744
2018/12/07 17:46:38.810,2.50116
2018/12/07 17:46:39.030,3.203759
2018/12/07 17:46:39.242,2.683197
2018/12/07 17:46:39.449,2.622518
2018/12/07 17:46:39.658,3.181404
2018/12/07 17:46:39.871,2.680004
2018/12/07 17:46:40.064,2.600163
2018/12/07 17:46:40.266,3.03769
2018/12/07 17:46:40.468,2.785393
2018/12/07 17:46:40.665,2.660842
2018/12/07 17:46:40.872,2.775813
2018/12/07 17:46:41.080,2.836491
2018/12/07 17:46:41.276,3.040884
2018/12/07 17:46:41.476,2.705553
2018/12/07 17:46:41.680,2.632099
2018/12/07 17:46:41.874,3.114337
2018/12/07 17:46:42.078,2.667229
2018/12/07 17:46:42.298,2.740683
2018/12/07 17:46:42.514,3.133499
2018/12/07 17:46:42.720,2.727908
2018/12/07 17:46:42.926,2.71194
2018/12/07 17:46:43.128,3.254857
2018/12/07 17:46:43.302,2.849266
2018/12/07 17:46:43.499,2.692778
2018/12/07 17:46:43.710,3.146274
2018/12/07 17:46:43.917,2.833298
2018/12/07 17:46:44.119,2.731102
2018/12/07 17:46:44.315,3.305955
2018/12/07 17:46:44.522,2.823717
2018/12/07 17:46:44.729,2.708746
2018/12/07 17:46:44.922,2.986592
2018/12/07 17:46:45.114,3.206953
2018/12/07 17:46:45.299,2.826911
2018/12/07 17:46:45.519,2.737489
2018/12/07 17:46:45.721,2.909945
2018/12/07 17:46:45.917,3.165435
2018/12/07 17:46:46.122,2.807749
2018/12/07 17:46:46.312,2.743876
2018/12/07 17:46:46.539,3.392183
2018/12/07 17:46:46.758,2.804555
2018/12/07 17:46:46.960,3.018528
2018/12/07 17:46:47.185,3.181404
2018/12/07 17:46:47.390,2.858847
2018/12/07 17:46:47.587,3.162242
2018/12/07 17:46:47.796,3.152661
2018/12/07 17:46:48.010,2.823717
2018/12/07 17:46:48.206,2.989786
2018/12/07 17:46:48.384,3.235695
2018/12/07 17:46:48.587,2.849266
2018/12/07 17:46:48.782,2.807749
2018/12/07 17:46:49.004,3.018528
2018/12/07 17:46:49.226,3.111144
2018/12/07 17:46:49.443,2.81733
2018/12/07 17:46:49.662,2.791781
2018/12/07 17:46:49.894,2.708746
2018/12/07 17:46:50.097,2.724714
2018/12/07 17:46:50.305,2.673616
2018/12/07 17:46:50.511,2.71194
2018/12/07 17:46:50.710,2.612937
2018/12/07 17:46:50.929,2.644874
2018/12/07 17:46:51.133,2.625712
2018/12/07 17:46:51.341,2.590582
2018/12/07 17:46:51.568,3.139886
2018/12/07 17:46:51.779,2.702359
2018/12/07 17:46:52.001,3.46883
2018/12/07 17:46:52.209,2.769425
2018/12/07 17:46:52.414,3.331504
2018/12/07 17:46:52.647,2.871621
2018/12/07 17:46:52.867,3.008948
2018/12/07 17:46:53.083,3.085595
2018/12/07 17:46:53.299,2.85246
2018/12/07 17:46:53.505,2.999367
2018/12/07 17:46:53.717,3.325117
2018/12/07 17:46:53.938,2.906751
2018/12/07 17:46:54.173,2.900364
2018/12/07 17:46:54.397,3.401764
2018/12/07 17:46:54.630,2.961043
2018/12/07 17:46:54.836,2.868428
2018/12/07 17:46:55.044,3.36344
2018/12/07 17:46:55.240,3.040884
2018/12/07 17:46:55.448,2.925913
2018/12/07 17:46:55.642,3.14308
2018/12/07 17:46:55.838,3.478411
2018/12/07 17:46:56.064,2.970624
2018/12/07 17:46:56.275,3.088788
2018/12/07 17:46:56.479,3.293181
2018/12/07 17:46:56.675,3.095176
2018/12/07 17:46:56.875,2.951462
2018/12/07 17:46:57.091,3.232502
2018/12/07 17:46:57.292,3.289987
2018/12/07 17:46:57.527,3.024916
2018/12/07 17:46:57.763,3.296374
2018/12/07 17:46:57.964,2.970624
2018/12/07 17:46:58.154,3.430507
2018/12/07 17:46:58.387,3.152661
2018/12/07 17:46:58.628,3.056852
2018/12/07 17:46:58.810,3.487992
2018/12/07 17:46:59.033,3.085595
2018/12/07 17:46:59.249,3.315536
2018/12/07 17:46:59.470,3.17821
2018/12/07 17:46:59.678,3.079207
2018/12/07 17:46:59.894,3.922326
2018/12/07 17:47:00.107,3.139886
2018/12/07 17:47:00.330,3.896777
2018/12/07 17:47:00.533,3.14308
2018/12/07 17:47:00.730,3.449668
2018/12/07 17:47:00.922,3.350666
2018/12/07 17:47:01.129,3.117531
2018/12/07 17:47:01.354,3.596575
2018/12/07 17:47:01.551,3.171823
2018/12/07 17:47:01.784,3.9351
2018/12/07 17:47:01.966,3.14308
2018/12/07 17:47:02.168,3.602963
2018/12/07 17:47:02.406,3.184597
2018/12/07 17:47:02.631,3.238889
2018/12/07 17:47:02.842,3.472024
2018/12/07 17:47:03.076,2.954656
2018/12/07 17:47:03.317,2.973818
2018/12/07 17:47:03.532,1.986986
2018/12/07 17:47:03.730,2.146667
2018/12/07 17:47:03.935,1.891177
2018/12/07 17:47:04.144,1.555846
2018/12/07 17:47:04.360,1.606944
2018/12/07 17:47:04.580,1.338679
2018/12/07 17:47:04.784,1.654848
2018/12/07 17:47:05.001,1.230096
2018/12/07 17:47:05.216,1.52391
2018/12/07 17:47:05.430,1.217321
2018/12/07 17:47:05.647,1.086382
2018/12/07 17:47:05.852,1.265226
2018/12/07 17:47:06.079,1.198159
2018/12/07 17:47:06.263,0.949056
2018/12/07 17:47:06.494,1.044865
2018/12/07 17:47:06.718,1.111931
2018/12/07 17:47:06.948,0.795762
2018/12/07 17:47:07.160,1.124706
2018/12/07 17:47:07.400,0.850054
2018/12/07 17:47:07.655,0.939475
2018/12/07 17:47:07.871,0.754245
2018/12/07 17:47:08.110,0.818117
2018/12/07 17:47:08.334,0.949056
2018/12/07 17:47:08.566,0.696759
2018/12/07 17:47:08.757,0.735083
2018/12/07 17:47:08.982,0.901152
2018/12/07 17:47:09.182,0.664823
2018/12/07 17:47:09.409,0.549852
2018/12/07 17:47:09.602,0.789375
2018/12/07 17:47:09.804,0.620112
2018/12/07 17:47:10.007,0.460431
2018/12/07 17:47:10.249,0.575401
2018/12/07 17:47:10.501,0.505142
2018/12/07 17:47:10.726,0.390171
2018/12/07 17:47:10.955,0.361428
2018/12/07 17:47:11.165,0.272007
2018/12/07 17:47:11.403,0.297556
2018/12/07 17:47:11.618,0.268813
2018/12/07 17:47:11.827,0.284781
2018/12/07 17:47:12.043,0.198553
2018/12/07 17:47:12.256,0.20494
2018/12/07 17:47:12.485,0.150649
2018/12/07 17:47:12.714,0.157036
2018/12/07 17:47:12.936,0.208134
2018/12/07 17:47:13.169,0.198553
2018/12/07 17:47:13.388,0.115519
2018/12/07 17:47:13.596,0.109131
2018/12/07 17:47:13.805,0.109131
2018/12/07 17:47:14.007,0.166617
2018/12/07 17:47:14.224,0.163423
2018/12/07 17:47:14.430,0.067614
2018/12/07 17:47:14.677,0.163423
2018/12/07 17:47:14.886,0.112325
2018/12/07 17:47:15.093,0.144261
2018/12/07 17:47:15.336,0.086776
2018/12/07 17:47:15.550,0.112325
2018/12/07 17:47:15.769,0.096357
2018/12/07 17:47:15.972,0.176198
2018/12/07 17:47:16.187,0.16981
2018/12/07 17:47:16.380,0.086776
2018/12/07 17:47:16.624,0.115519
2018/12/07 17:47:16.840,0.128293
2018/12/07 17:47:17.063,0.1251
2018/12/07 17:47:17.275,0.08997
2018/12/07 17:47:17.486,0.131487
2018/12/07 17:47:17.696,0.08997
2018/12/07 17:47:17.906,0.102744
2018/12/07 17:47:18.113,0.112325
2018/12/07 17:47:18.345,0.150649
2018/12/07 17:47:18.577,0.1251
2018/12/07 17:47:18.826,0.080389
2018/12/07 17:47:19.035,0.16023
2018/12/07 17:47:19.274,0.182585
2018/12/07 17:47:19.483,0.134681
2018/12/07 17:47:19.706,0.112325
2018/12/07 17:47:19.899,0.134681
2018/12/07 17:47:20.099,0.137874
2018/12/07 17:47:20.330,0.141068
2018/12/07 17:47:20.516,0.166617
2018/12/07 17:47:20.757,0.173004
2018/12/07 17:47:20.977,0.16023
2018/12/07 17:47:21.184,0.077195
2018/12/07 17:47:21.445,0.102744
2018/12/07 17:47:21.655,0.102744
2018/12/07 17:47:21.858,0.115519
2018/12/07 17:47:22.100,0.16023
2018/12/07 17:47:22.324,0.153842
2018/12/07 17:47:22.542,0.070808
2018/12/07 17:47:22.778,0.109131
2018/12/07 17:47:23.011,0.08997
2018/12/07 17:47:23.238,0.134681
2018/12/07 17:47:23.467,0.166617
