Time,Untitled
2018/12/07 18:14:09.589,3.261244
2018/12/07 18:14:09.808,3.382602
2018/12/07 18:14:10.030,3.654061
2018/12/07 18:14:10.223,3.388989
2018/12/07 18:14:10.423,3.229308
2018/12/07 18:14:10.628,3.64448
2018/12/07 18:14:10.816,3.258051
2018/12/07 18:14:11.010,3.957456
2018/12/07 18:14:11.219,3.2836
2018/12/07 18:14:11.412,3.564639
2018/12/07 18:14:11.623,3.417732
2018/12/07 18:14:11.815,3.21334
2018/12/07 18:14:11.993,3.791387
2018/12/07 18:14:12.209,3.2836
2018/12/07 18:14:12.415,3.650867
2018/12/07 18:14:12.645,3.357053
2018/12/07 18:14:12.851,3.452862
2018/12/07 18:14:13.049,3.650867
2018/12/07 18:14:13.229,3.251663
2018/12/07 18:14:13.449,3.963843
2018/12/07 18:14:13.674,3.219727
2018/12/07 18:14:13.875,4.088394
2018/12/07 18:14:14.075,3.347472
2018/12/07 18:14:14.301,3.804161
2018/12/07 18:14:14.507,3.289987
2018/12/07 18:14:14.717,3.267632
2018/12/07 18:14:14.934,3.663642
2018/12/07 18:14:15.171,3.277212
2018/12/07 18:14:15.392,3.807355
2018/12/07 18:14:15.590,3.24847
2018/12/07 18:14:15.790,3.705159
2018/12/07 18:14:16.010,3.238889
2018/12/07 18:14:16.212,3.807355
2018/12/07 18:14:16.445,3.258051
2018/12/07 18:14:16.652,3.973424
2018/12/07 18:14:16.868,3.245276
2018/12/07 18:14:17.093,3.912745
2018/12/07 18:14:17.296,3.242082
2018/12/07 18:14:17.500,3.647674
2018/12/07 18:14:17.694,3.446475
2018/12/07 18:14:17.913,3.21334
2018/12/07 18:14:18.124,3.922326
2018/12/07 18:14:18.343,3.232502
2018/12/07 18:14:18.550,3.756257
2018/12/07 18:14:18.745,3.385796
2018/12/07 18:14:18.949,3.200565
2018/12/07 18:14:19.160,3.893583
2018/12/07 18:14:19.384,3.277212
2018/12/07 18:14:19.609,3.159048
2018/12/07 18:14:19.804,3.162242
2018/12/07 18:14:20.030,3.484798
2018/12/07 18:14:20.242,3.17821
2018/12/07 18:14:20.447,3.740289
2018/12/07 18:14:20.680,3.111144
2018/12/07 18:14:20.920,3.79458
2018/12/07 18:14:21.120,3.17821
2018/12/07 18:14:21.323,3.775419
2018/12/07 18:14:21.533,3.254857
2018/12/07 18:14:21.718,3.200565
2018/12/07 18:14:21.956,3.411345
2018/12/07 18:14:22.141,3.200565
2018/12/07 18:14:22.381,3.874421
2018/12/07 18:14:22.591,3.181404
2018/12/07 18:14:22.797,3.175016
2018/12/07 18:14:23.014,3.848872
2018/12/07 18:14:23.240,3.197372
2018/12/07 18:14:23.445,3.813742
2018/12/07 18:14:23.664,3.219727
2018/12/07 18:14:23.877,3.494379
2018/12/07 18:14:24.099,3.267632
2018/12/07 18:14:24.337,3.175016
2018/12/07 18:14:24.543,3.858453
2018/12/07 18:14:24.757,3.226114
2018/12/07 18:14:24.970,3.800968
2018/12/07 18:14:25.199,3.226114
2018/12/07 18:14:25.420,3.382602
2018/12/07 18:14:25.625,3.775419
2018/12/07 18:14:25.829,3.197372
2018/12/07 18:14:26.062,3.449668
2018/12/07 18:14:26.277,2.481999
2018/12/07 18:14:26.499,1.935888
2018/12/07 18:14:26.712,1.712334
2018/12/07 18:14:26.932,1.539878
2018/12/07 18:14:27.130,1.373809
2018/12/07 18:14:27.340,1.274806
2018/12/07 18:14:27.540,1.226902
2018/12/07 18:14:27.773,1.095963
2018/12/07 18:14:28.035,1.038478
2018/12/07 18:14:28.247,0.974605
2018/12/07 18:14:28.473,0.907539
2018/12/07 18:14:28.689,0.872409
2018/12/07 18:14:28.876,0.7766
2018/12/07 18:14:29.091,0.824505
2018/12/07 18:14:29.298,0.744664
2018/12/07 18:14:29.550,0.680791
2018/12/07 18:14:29.738,0.680791
2018/12/07 18:14:29.938,0.652049
2018/12/07 18:14:30.172,0.530691
2018/12/07 18:14:30.383,0.629693
2018/12/07 18:14:30.629,0.55624
2018/12/07 18:14:30.842,0.524303
2018/12/07 18:14:31.072,0.466818
2018/12/07 18:14:31.278,0.447656
2018/12/07 18:14:31.523,0.412526
2018/12/07 18:14:31.725,0.454044
2018/12/07 18:14:31.953,0.45085
2018/12/07 18:14:32.170,0.374203
2018/12/07 18:14:32.421,0.326298
2018/12/07 18:14:32.629,0.348654
2018/12/07 18:14:32.842,0.272007
2018/12/07 18:14:33.089,0.208134
2018/12/07 18:14:33.339,0.188972
2018/12/07 18:14:33.600,0.24007
2018/12/07 18:14:33.811,0.268813
